ELE/MEC,EQUIPAMENTO,MARCA ,MODELO,RANGE,"UNIDADE
RANGE",COD INTERNO,SERIAL,DIVISÃO,PS,ENTRADA OF ET,SAÍDA/CAL,RETORNO CAL,ULTIMA CALIBRAÇÃO,CICLO CALIBRAÇÃO,PRÓXIMA CALIBRAÇÃO,VALIDADE CALIBRAÇÃO,CERTIFICADO  ,SITUAÇÃO,COMENTÁRIOS,CUSTO ESTIMADO,CUSTO CONTRAT (R$),PAGAMENTO,LOCAL CALIBRAÇÃO,item,CERTIFICADO 
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 30-0-30 IN LB 1/4 SQ DR",4.0,Nm,CMASM-IDM-T48-137,13560,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,36,10/02/27,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 30-0-30 IN LB 1/4 SQ DR",4.0,Nm,CMASM-IDM-T48-142,13554,MK-48,,09/24/24,09/24/24,10/16/24,10/02/24,36,10/02/27,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 75-0-75 IN LB 1/4 SQ DR",10.0,Nm,CMASM-IDM-T48-143,24492,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,30,04/02/27,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 140 IN LB",16.0,Nm,CMASM-IDM-T48-144,1510,MK-48,,07/15/24,08/20/24,08/12/24,07/24/24,24,07/24/26,CALIBRADO,213793/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE SPECIAL 200 IN LB 3/8 SQ DR",20.0,Nm,CMASM-IDM-T48-145,,MK-48,,07/15/24,08/20/24,08/12/24,07/25/24,24,07/25/26,CALIBRADO,214967/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 50 IN LB",6.0,Nm,CMASM-IDM-T48-146,9IE0043B,MK-48,MQT LT2 / 2026,07/15/24,08/20/24,08/12/24,07/25/24,18,01/25/26,DESCALIBRADO,214974/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,35,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 75 IN LB 3/8 SQ DR",10.0,Nm,CMASM-IDM-T48-147,7584,MK-48,MQT LT2 / 2026,07/15/24,08/20/24,08/12/24,07/24/24,18,01/24/26,DESCALIBRADO,215167/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,35,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 75-0-75 IN LB 1/4 SQ DR",10.0,Nm,CMASM-IDM-T48-149,24498,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,30,04/02/27,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 150-0-150 IN LB 3/8 SQ DR",15.0,Nm,CMASM-IDM-T48-152,39881,MK-48,MQT LT1.2026,12/15/25,12/15/25,01/23/26,01/05/26,15,04/05/27,CALIBRADO,215044/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 300-0-300 IN LB 3/8 SQ DR",35.0,Nm,CMASM-IDM-T48-153,81013498,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 30-0-30 IN LB 1/4 SQ DR",4.0,Nm,CMASM-IDM-T48-155,13550,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,36,10/02/27,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 300-0-300 IN LB 3/8 SQ DR",35.0,Nm,CMASM-IDM-T48-160,81013495,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 600-0-600 IN LB 3/8 SQ DR TE50FUA ",70.0,Nm,CMASM-IDM-T48-161,17173,MK-48,MQT LT1.2026,12/15/25,12/15/25,01/23/26,01/05/26,15,04/05/27,CALIBRADO,214931/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 17 IN LB",2.0,Nm,CMASM-IDM-T48-166,48-A1-01,MK-48,MQT LT1.2026,12/15/25,12/15/25,01/23/26,01/05/26,10,11/05/26,CALIBRADO,217131/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 75-0-75 IN LB 1/4 SQ DR",10.0,Nm,CMASM-IDM-T48-167,25072,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,30,04/02/27,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 50 IN LB 1/4 SQ DR",6.0,Nm,CMASM-IDM-T48-169,10T,MK-48,MQT LT1.2026,12/15/25,12/15/25,01/23/26,01/05/26,18,07/05/27,CALIBRADO,214999/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 50 IN LB",6.0,Nm,CMASM-IDM-T48-172,04111375,MK-48,,07/15/24,08/20/24,08/12/24,07/25/24,24,07/25/26,CALIBRADO,214990/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 140 IN LB",16.0,Nm,CMASM-IDM-T48-173,02109461,MK-48,,10/13/24,10/15/24,11/11/24,11/06/24,24,11/06/26,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE SPECIAL 200 IN LB 3/8 SQ DR",20.0,Nm,CMASM-IDM-T48-174,04111016,MK-48,,10/13/24,10/15/24,11/11/24,11/06/24,24,11/06/26,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 75 IN LB 1/4 HEXBIT",10.0,Nm,CMASM-IDM-T48-176,J-4,MK-48,,07/15/24,08/20/24,08/12/24,08/02/24,24,08/02/26,CALIBRADO,217065/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 200 IN LB 3/8 SQ DR",20.0,Nm,CMASM-IDM-T48-199,04111022,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 100 IN LB 3/8 SQ DR",15.0,Nm,CMASM-IDM-T48-200,04111369,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,18,04/02/26,DESCALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 50 IN LB 3/8 SQ DR",6.0,Nm,CMASM-IDM-T48-201,04111388,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE SPECIAL 200 IN LB 3/8 SQ DR",20.0,Nm,CMASM-IDM-T48-203,02109491,MK-48,,10/13/24,10/15/24,11/11/24,11/06/24,24,11/06/26,CALIBRADO,MSMI TORQ LOTE 03,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 100 IN LB 3/8 SQ DR",15.0,Nm,CMASM-IDM-T48-206,04111384,MK-48,LT2.MAI2026,07/15/24,08/20/24,08/12/24,07/24/24,18,01/24/26,DESCALIBRADO,213854/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 200 IN LB 3/8 SQ DR",20.0,Nm,CMASM-IDM-T48-207,02109457,MK-48,,07/15/24,08/20/24,08/12/24,07/25/24,24,07/25/26,CALIBRADO,214983/24,CMASM,MSMI TORQ LOTE 01,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 250 IN LB",20.0,Nm,CMASM-IDM-T48-209,RJE-11,MK-48,,07/15/24,08/20/24,08/12/24,07/24/24,24,07/24/26,CALIBRADO,215169/24,CMASM,MSMI TORQ LOTE 01,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 100 IN LB 3/8 SQ DR",15.0,Nm,CMASM-IDM-T48-210,04111372,MK-48,MQT LT2 / 2026,07/15/24,08/20/24,08/12/24,07/25/24,18,01/25/26,DESCALIBRADO,217027/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,35,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 75 IN LB 3/8 SQ DR",10.0,Nm,CMASM-IDM-T48-211,04111394,MK-48,,07/15/24,08/20/24,08/12/24,07/25/24,18,01/25/26,DESCALIBRADO,215004/24,CMASM,MSMI TORQ LOTE 01,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"SCREWDRIVER, TORQUE 5 IN LB",0.5,Nm,CMASM-IDM-T48-212,5BJ008503,MK-48,MQT LT2 / 2026,07/15/24,08/20/24,08/12/24,07/25/24,9,04/25/25,DESCALIBRADO,214938/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,35,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 75 IN LB 1/4 HEXBIT",10.0,Nm,CMASM-IDM-T48-215,7549,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,"MSMI TORQ LOTE 02
NAO CALIBRADO POIS NEC ADAPATADOR",R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 200-600 FT LB",820.0,Nm,CMASM-IDM-T48-216,3802,MK-48,,07/15/24,08/20/24,08/12/24,07/25/24,24,07/25/26,CALIBRADO,217048/24,CMASM,MSMI TORQ LOTE 01,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 3-9  FT LB 3/8 SQ DR VB-10T-1",10.0,Nm,CMASM-IDM-T48-218,0109004063,MK-48,MQT LT2 / 2026,07/15/24,08/20/24,08/12/24,07/24/24,18,01/24/26,DESCALIBRADO,213805/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,35,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 7-25  FT LB 3/16 SQ DR",35.0,Nm,CMASM-IDM-T48-221,6934601,MK-48,,07/15/24,08/20/24,08/12/24,08/02/24,24,08/02/26,CALIBRADO,217111/24,CMASM,MSMI TORQ LOTE 01,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"SCREWDRIVER, TORQUE 5 IN LB",0.5,Nm,CMASM-IDM-T48-222,BA73139,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,9,07/02/25,DESCALIBRADO,,CMASM,MSMI TORQ LOTE 02,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 200 IN LB 3/8 SQ DR",20.0,Nm,CMASM-IDM-T48-223,02109509,MK-48,,07/15/24,08/20/24,08/12/24,07/24/24,24,07/24/26,CALIBRADO,213825/24,CMASM,MSMI TORQ LOTE 01,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 26 IN LB 9/64 HEX",3.0,Nm,CMASM-IDM-T48-225,,MK-48,MQT LT2 / 2026,07/15/24,08/20/24,08/12/24,08/02/24,10,06/02/25,DESCALIBRADO,217083/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,35,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 26 IN LB 9/64 HEX",3.0,Nm,CMASM-IDM-T48-226,,MK-48,MQT LT1.2026,12/15/25,12/15/25,01/23/26,01/05/26,10,11/05/26,CALIBRADO,214951/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 0-150 IN LB 3/8 SQ DR TE12FUA",15.0,Nm,CMASM-IDM-T48-280,13810C,MK-48,,10/13/24,10/15/24,11/11/24,11/06/24,24,11/06/26,CALIBRADO,,CMASM,MSMI TORQ LOTE 03,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 18 IN LB 1/4 SQ DR",2.5,Nm,CMASM-IDM-T48-282,BT-1B,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,MSMI TORQ LOTE 02,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 18 IN LB 1/4 SQ DR",2.5,Nm,CMASM-IDM-T48-298,53711-5168333-14,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,MSMI TORQ LOTE 02,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 18 IN LB 1/4 SQ DR",2.5,Nm,CMASM-IDM-T48-299,53711-5168333K4,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,MSMI TORQ LOTE 02,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 18 IN LB 1/4 SQ DR",2.5,Nm,CMASM-IDM-T48-300,53711-51683334,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,MSMI TORQ LOTE 02,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 18 IN LB 1/4 SQ DR",2.5,Nm,CMASM-IDM-T48-301,53711-5168333-4,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,MSMI TORQ LOTE 02,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 15-0-15 IN LB 1/4 SQ DR",2.0,Nm,CMASM-IDM-T48-351,6776,MK-48,,09/24/24,09/24/24,10/16/24,10/02/24,36,10/02/27,CALIBRADO,,CMASM,MSMI TORQ LOTE 02,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE 75-0-75 IN LB 1/4 SQ DR",10.0,Nm,CMASM-IDM-T48-352,1302,MK-48,,09/16/24,09/18/24,,10/29/19,36,10/29/22,DESCALIBRADO,,CMASM,MSMI TORQ LOTE 02,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"WRENCH, TORQUE PRESET 18 IN LB 1/4 SQ DR",2.5,Nm,CMASM-IDM-T48-353,5168333-4,MK-48,,09/16/24,09/18/24,10/16/24,10/02/24,24,10/02/26,CALIBRADO,,CMASM,MSMI TORQ LOTE 02,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,,"SCREWDRIVER, TORQUE 5 IN LB",0.5,Nm,CMASM-IDM-T48-354,5MN100475,MK-48,MQT LT2 / 2026,07/15/24,08/20/24,08/12/24,07/24/24,9,04/24/25,DESCALIBRADO,217006/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,35,
MEC,VÁLVULA DE ALÍVIO,,VÁLVULA DE ALÍVIO DO RESERVATÓRIO DE BAIXA ,,,CMASM-IDM-T48-272,,MK-48,,08/23/24,18/092024,10/16/24,10/01/24,24,10/01/26,CALIBRADO,MQT31213/24,CMASM,,R$ 776.23,,,MQT 129/2025,,
MEC,VÁLVULA DE ALÍVIO,,VÁLVULA DE ALÍVIO DO RESERVATÓRIO DE ALTA ,,,CMASM-IDM-T48-273,074 / 09,MK-48,,08/23/24,18/092024,10/16/24,10/01/24,24,10/01/26,CALIBRADO,MQT31214/24,CMASM,,R$ 776.23,,,MQT 129/2025,,
,,,,,,CMASM-IDM-T48-205,,mk-48,MQT LT2 / 2026,,,,,,,,,,VRF REPROVADOS,,R$ 70.00,,,35,
MEC,TORQUÍMETRO ,GARANT,10-60 NM,60.0,Nm,MAN-EXO-MEC-002,19-0616228,PENGUIN,LT2.MAI2026,07/15/24,08/20/24,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO,222135/24,CMASM,ENTREGUE ET 27MAI,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,WERA,8-60 NM 7000B,60.0,Nm,MAN-EXO-MEC-003,79108366887,PENGUIN,LT2.MAI2026,07/15/24,08/20/24,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO,222141/24,CMASM,ENTREGUE ET 27MAI,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,WERA,"0,3-1,2 NM",1.2,Nm,MAN-EXO-MEC-004,7440074700,PENGUIN,LT2.MAI2026,07/15/24,08/20/24,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO, 221098/24,CMASM,ENTREGUE ET 27MAI,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,WERA,"1,2-3 NM",3.0,Nm,MAN-EXO-MEC-005,7441074701,PENGUIN,LT2.MAI2026,07/15/24,08/20/24,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO,221093/24,CMASM,ENTREGUE ET 27MAI,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,DRESSER,150 Nm,,Nm ,MAN-EXO-MEC-006,13081588-8,SEASKUA,LT2.MAI2026,07/15/24,08/20/24,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO,SEM ETIQUETA/220323/24,CMASM,ENTREGUE ET 27MAI,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,SNAP-ON,45 – 265 Nm,265.0,Nm,MAN-EXO-MEC-007,130815713(CADBEM),SEASKUA,,07/15/24,08/20/24,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO,222208/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,ACRATORK,452,,Nm,MAN-EXO-MEC-008,130815179(CADBEM),SEASKUA,,07/15/24,08/20/24,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO,SEM ETIQUETA/222158/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,ACRATORK,NEK-94,,Nm,MAN-EXO-MEC-009,130815586(CADBEM),SEASKUA,,07/15/24,08/20/24,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO,SEM ETIQUETA/222163/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,DRESSER,"0,2 – 1,8 Nm",1.8,Nm ,MAN-EXO-MEC-010,130815888(CADBEM),SEASKUA,,07/15/24,08/20/24,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO,222154/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
MEC,TORQUÍMETRO ,SNAP-ON,45 – 265 Nm,265.0,Nm,MAN-EXO-MEC-012,130815748(CADBEM),SEASKUA,,07/15/24,,08/12/24,08/02/24,12,08/02/25,DESCALIBRADO,222175/24,CMASM,,R$ 100.00,R$ 70.00,,MQT 129/2025,,
